"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
291,19149.6494695589,67954.9499551465,570471.116011599,190096.713888447,219020064.295554,44790022.4044922,6,8,8,45,1.2,14,22,60,17,0.201535026877056,0.148393379169842,1813,2848
292,19152.1534839373,67966.7335629585,558756.866745857,187245.165200201,219450387.682744,44351582.6421167,6,8,8,45,1.2,14,22,60,20,0.202410177904728,0.142416389327945,1823,2790
293,19191.3454115104,68167.4245075763,629483.079755593,189825.983460854,224431140.91667,44171871.6806885,6,8,8,45,1.2,14,30,40,17,0.212539563016025,0.139966496131412,1955,2770
294,19194.0275569443,68180.2778229874,617191.05898401,186618.420932521,224897091.94894,43736959.225418,6,8,8,45,1.2,14,30,40,20,0.213487170180483,0.13403759198006,1970,2716
295,19815.133343016,71540.866279842,473035.046247934,148690.585616548,234124451.112545,42278741.2431326,6,8,8,45,1.2,14,30,60,17,0.232252901012473,0.114158569100914,2246,2499
296,19817.9235713478,71556.2141000837,462925.266153589,146630.447881496,234556032.907326,41914107.506307,6,8,8,45,1.2,14,30,60,20,0.233130611270549,0.109187733131998,2260,2443
297,13183.1519966568,42272.2143561866,777667.453176458,259039.301479753,208729573.929913,47856350.0235002,6,8,8,45,1.2,17,22,40,17,0.180607200301011,0.190194809157479,1585,3091
298,13188.7829613219,42283.9589996664,764340.419463621,255071.156634067,208841992.673127,47759611.206047,6,8,8,45,1.2,17,22,40,20,0.180835826914348,0.188876026102534,1588,3082
299,13747.4861295411,44869.4705982539,592335.417048477,200544.485962459,217332622.779012,45181618.4417683,6,8,8,45,1.2,17,22,60,17,0.198103267829564,0.15373177622636,1769,2900
300,13747.3096511575,44853.1185097398,580596.4641719,197593.755920934,217754274.563218,44746070.0861237,6,8,8,45,1.2,17,22,60,20,0.198960783370787,0.147794203221489,1779,2844
301,13793.9374553035,45051.1612215034,652921.345762634,200848.729646635,222363864.542356,44737424.7561014,6,8,8,45,1.2,17,30,40,17,0.208335331739462,0.147676346553009,1897,2842
302,13793.8290546633,45034.6970084623,640577.197674206,197531.231671221,222820401.895575,44301087.6318116,6,8,8,45,1.2,17,30,40,20,0.209263794253314,0.141728020731939,1912,2780
303,14382.6490939397,47869.6311933897,495722.069731982,158114.81978968,231870454.418795,42762765.3012909,6,8,8,45,1.2,17,30,60,17,0.227668935600361,0.120756982673558,2176,2576
304,14382.9744906674,47859.1178369122,485529.336140849,155933.448094864,232293123.617068,42395637.225848,6,8,8,45,1.2,17,30,60,20,0.22852852026214,0.115752142862251,2194,2519
305,18540.6358292788,64731.5734882059,755772.731893797,247461.394103198,211446745.398621,46206109.9689595,6,8,8,45,1.5,14,22,40,17,0.186133126787892,0.167698062992764,1634,2984
306,18542.949620095,64740.1515607512,741576.102061282,243209.371180542,211918587.291884,45706725.7575713,6,8,8,45,1.5,14,22,40,20,0.187092714228593,0.160890253540221,1641,2943
307,19148.6622795235,67952.1633005595,570883.320748122,190288.951228416,220269807.385882,43636567.6570058,6,8,8,45,1.5,14,22,60,17,0.20407663623965,0.132669013132738,1844,2704
308,19151.1605433301,67963.9128914904,559152.607843265,187417.595208457,220708006.545469,43211859.2950322,6,8,8,45,1.5,14,22,60,20,0.204967804268749,0.12687921534722,1855,2640
309,19190.3714085347,68164.63532242,629791.014206926,189989.169531725,225717756.666657,43045061.6300054,6,8,8,45,1.5,14,30,40,17,0.215156160508369,0.124605361479324,1995,2619
310,19193.0478615568,68177.4559958313,617485.335605602,186764.115387478,226191812.987944,42624278.7095565,6,8,8,45,1.5,14,30,40,20,0.216120251443463,0.118869076915305,2009,2548
311,19814.0464301285,71537.5013774842,473392.137366795,148803.753863938,235454474.306637,41261313.0907874,6,8,8,45,1.5,14,30,60,17,0.234957776461461,0.100288573144164,2285,2319
312,19816.8313597592,71552.8184266606,463266.991123431,146725.491511682,235893351.189048,40909701.2760093,6,8,8,45,1.5,14,30,60,20,0.235850322779176,0.0954952573330426,2298,2242
313,13183.1150500263,42273.6832846711,778015.562403702,259280.496894568,209928628.65478,46592541.201682,6,8,8,45,1.5,17,22,40,17,0.183045724457351,0.17296605132498,1602,3021
314,13182.409786014,42250.5209882605,763832.9811408,254947.810620638,210391250.749501,46097419.0261506,6,8,8,45,1.5,17,22,40,20,0.183986561543299,0.166216343685293,1611,2973
315,13747.2958704394,44870.3308232557,592748.388726001,200749.19578507,218575276.886257,44020627.6665386,6,8,8,45,1.5,17,22,60,17,0.200630460288465,0.137904675982337,1801,2755
316,13747.1084672168,44853.9162599757,580993.449973158,197779.068183248,219004705.253047,43598630.0397796,6,8,8,45,1.5,17,22,60,20,0.20150379110825,0.132151832045972,1812,2699
317,13782.2656648518,45027.3549434259,652261.281888152,200770.52397318,223846305.363041,43422099.340554,6,8,8,45,1.5,17,30,40,17,0.211350179749829,0.129745293482186,1939,2678
318,13782.1413464332,45010.8448124439,639934.579784864,197446.2964979,224310660.726062,43003748.7054686,6,8,8,45,1.5,17,30,40,20,0.212294541793003,0.124042166825269,1950,2611
319,14370.5934065369,47844.1643680057,494952.971628785,157958.99794092,233404986.694512,41589857.895396,6,8,8,45,1.5,17,30,60,17,0.23078972228792,0.10476743005512,2228,2379
320,14370.9044295605,47833.6089494824,484774.592622774,155768.521988696,233834657.68681,41239313.4689186,6,8,8,45,1.5,17,30,60,20,0.231663546536528,0.0999886653170944,2241,2313
321,18652.2566922004,64542.0836749252,742383.115846414,266508.509602663,363160276.321444,35287303.6700781,6,8,12,35,1.2,14,22,40,17,0.494673764947702,0.0188484377205216,3187,427
322,18654.5556618263,64550.6916038275,728690.212549334,262230.891719238,363865167.401816,35040832.2286163,6,8,12,35,1.2,14,22,40,20,0.496107305795697,0.0154884384039618,3194,306
323,19299.0300693798,67969.5990645285,546314.610725148,203094.29980257,379065842.276349,35907092.5227874,6,8,12,35,1.2,14,22,60,17,0.527021001480717,0.0272976524009898,3436,664
324,19301.5001859074,67981.4995920366,535207.853197495,200150.65077704,379712570.268626,35733203.0092357,6,8,12,35,1.2,14,22,60,20,0.528336255738128,0.0249271195586234,3450,607
325,19261.8012193222,67708.0451481188,624549.600457987,211738.039710389,381866537.905932,35341910.9275085,6,8,12,35,1.2,14,30,40,17,0.532716791510694,0.0195928661482419,3501,453
326,19264.3962523502,67720.3165506729,612612.804492958,208353.312786916,382559309.876451,35164015.9815323,6,8,12,35,1.2,14,30,40,20,0.534125685658653,0.017167729615772,3520,364
327,19918.4444770779,71234.9011896882,456153.730917576,163410.629623292,397041768.357952,36854008.2193103,6,8,12,35,1.2,14,30,60,17,0.563578740734396,0.0402063937719472,3873,966
328,19921.1716437196,71250.0264343006,446492.625208317,161142.683729844,397675012.402309,36736680.4854208,6,8,12,35,1.2,14,30,60,20,0.564866572613122,0.0386069342023336,3885,928
329,13295.6182385544,42175.5413977555,766061.737195468,279248.462213418,361846625.428471,35202643.2630571,6,8,12,35,1.2,17,22,40,17,0.492002185937105,0.0176943124878251,3176,384
330,13294.9814607372,42153.073059554,752381.095032485,274903.950058075,362539132.248624,34957961.1164212,6,8,12,35,1.2,17,22,40,20,0.493410540847312,0.0143587055688441,3183,265
331,13895.1321557132,44919.3124767704,569415.632781386,214450.172205835,377425262.930636,35767475.3939983,6,8,12,35,1.2,17,22,60,17,0.523684546286515,0.0253943347000448,3404,615
332,13895.0205197759,44903.9722171693,558279.867797367,211422.709195428,378060272.886239,35593468.0326866,6,8,12,35,1.2,17,22,60,20,0.524975969508609,0.023022195308901,3415,558
333,13859.2476994989,44761.1175440585,649287.829592849,224004.107868254,379601220.088002,35425000.2649094,6,8,12,35,1.2,17,30,40,17,0.528109802266376,0.0207255739184596,3448,489
334,13859.1212835789,44744.6498279308,637301.176035955,220524.445862196,380280896.46355,35243809.9728156,6,8,12,35,1.2,17,30,40,20,0.529492063831171,0.0182555138823282,3464,406
335,14468.9234388828,47634.1611447941,478920.185863134,173669.283119656,394931667.540935,36746985.7326208,6,8,12,35,1.2,17,30,60,17,0.559287417154331,0.0387474195394729,3827,933
336,14469.2624618878,47624.16493104,469201.604654074,171305.428314659,395552864.657398,36628973.7303175,6,8,12,35,1.2,17,30,60,20,0.560550749129869,0.0371386317434785,3840,900
337,18651.5817702504,64540.4203164108,742758.955394032,266782.231532088,365053887.083427,34628094.422144,6,8,12,35,1.5,14,22,40,17,0.498524811518004,0.00986182811824002,3206,128
338,18653.8749149331,64548.9961049084,729051.096294686,262486.685169208,365766874.541284,34396286.2680637,6,8,12,35,1.5,14,22,40,20,0.499974818013198,0.00670172472182387,3216,67
339,19298.236713077,67967.3742390237,546750.904622612,203332.934284568,381012728.850445,35390131.7559712,6,8,12,35,1.5,14,22,60,17,0.530980395361688,0.0202502321688966,3480,474
340,19300.7018019066,67979.2480156087,535627.195376932,200370.916915741,381666595.080051,35229654.6849467,6,8,12,35,1.5,14,22,60,20,0.532310166691421,0.0180625432189403,3494,395
341,19260.8421051684,67705.416735685,624867.926938802,211943.557561798,383832288.634102,34818620.0579374,6,8,12,35,1.5,14,30,40,17,0.53671454952505,0.0124591513710118,3547,207
342,19263.4318011924,67717.6602469472,612917.398936203,208542.55515415,384532513.462224,34654692.227462,6,8,12,35,1.5,14,30,40,20,0.538138600590304,0.0102244202593838,3567,136
343,19917.8555162122,71236.2570338245,456400.953131051,163604.280995752,398962064.916386,36503911.3928264,6,8,12,35,1.5,14,30,60,17,0.567484058354989,0.0354337308997731,3912,860
344,19920.2780490267,71247.2844239495,446859.537421767,161293.589155358,399693326.366743,36356805.5505013,6,8,12,35,1.5,14,30,60,20,0.568971228768745,0.0334283239984988,3925,820
345,13295.7026739245,42176.8130603535,766438.982336923,279530.079415189,363736455.286237,34540163.9156526,6,8,12,35,1.5,17,22,40,17,0.495845543261807,0.00866312355448302,3192,100
346,13295.0541250201,42154.2809523876,752743.686023288,275167.954500319,364436957.559844,34309939.4493689,6,8,12,35,1.5,17,22,40,20,0.497270158569463,0.00552460963668044,3202,46
347,13895.0539617259,44919.9938244562,569853.956231043,214700.58261927,379367219.856319,35244904.0866156,6,8,12,35,1.5,17,22,60,17,0.527633914714529,0.0182704292883428,3443,407
348,13894.9326069624,44904.602288074,558701.649282029,211655.118287325,380009274.626963,35084120.1310854,6,8,12,35,1.5,17,22,60,20,0.528939665015528,0.0160785567635126,3460,329
349,13859.023247015,44761.4226910267,649607.313026481,224219.002894812,381558105.609642,34888245.1308961,6,8,12,35,1.5,17,30,40,17,0.532089531061692,0.0134083087913168,3492,230
350,13858.8864828892,44744.9014646683,637607.334191413,220723.388316466,382245144.178559,34720854.7756123,6,8,12,35,1.5,17,30,40,20,0.533486765159434,0.0111263751278608,3512,164
351,14468.6910586193,47634.1070159003,479306.313887134,173850.686171064,396937164.202313,36349074.2745726,6,8,12,35,1.5,17,30,60,17,0.563366006690578,0.0333229280886013,3871,819
352,14469.0211736972,47624.0648363182,469572.148564043,171470.27378391,397564899.879959,36243621.9701808,6,8,12,35,1.5,17,30,60,20,0.564642636173779,0.0318853592222672,3882,787
353,18599.2202272263,65587.2320349218,851422.334045088,338100.620564381,490646091.34177,58351519.2114017,6,8,12,45,1.2,14,22,40,17,0.753942364679288,0.333269240375108,4751,3463
354,18601.6490685147,65598.5719558774,837301.353873815,333214.718027385,491427479.767592,58455052.5180099,6,8,12,45,1.2,14,22,40,20,0.755531478597391,0.334680648680191,4761,3469
355,19189.2055317611,68745.1734768453,664065.511676511,273658.530985599,504827387.385977,64776767.6813878,6,8,12,45,1.2,14,22,60,17,0.782782944058055,0.420860850745231,5000,4076
356,19191.7422440969,68758.9054369484,652228.12613057,270000.953533866,505543124.563839,64908038.4015669,6,8,12,45,1.2,14,22,60,20,0.784238542673875,0.422650386796429,5015,4092
357,19227.6424994808,68889.2331718474,724683.909590559,274161.501324747,511333310.679052,64346911.0817231,6,8,12,45,1.2,14,30,40,17,0.79601407586584,0.415000870081645,5176,4024
358,19230.3499368949,68904.0285284795,712278.256973278,270176.89331309,512091970.227553,64495884.7391979,6,8,12,45,1.2,14,30,40,20,0.797556965941739,0.417031739801611,5196,4044
359,19822.7789905986,72121.4131317812,562912.074381091,223896.779776741,524711790.020955,71178394.5336457,6,8,12,45,1.2,14,30,60,17,0.823221962523347,0.50813044157852,5497,4716
360,19825.5610649444,72138.1904062748,552522.193006374,220948.069567266,525404983.966658,71347187.6407044,6,8,12,45,1.2,14,30,60,20,0.824631714844547,0.510431498126872,5519,4733
361,13233.7633199923,42882.6060426288,875667.796300664,351867.538961641,489382677.752576,58115559.3214624,6,8,12,45,1.2,17,22,40,17,0.751372953548333,0.330052538820438,4735,3438
362,13233.3722936052,42865.048298463,861590.785865639,346938.885054682,490150569.941194,58216122.6030357,6,8,12,45,1.2,17,22,40,20,0.752934620094968,0.331423458531677,4743,3449
363,13782.7940391038,45468.3045109775,688340.420757043,286590.414253246,503278464.347541,64385791.0481065,6,8,12,45,1.2,17,22,60,17,0.779632890797596,0.415530897656853,4968,4029
364,13782.8318280567,45456.4818041063,676508.255161698,282872.540940541,503981592.071628,64512955.7524504,6,8,12,45,1.2,17,22,60,20,0.78106284549826,0.417264458823828,4983,4047
365,13816.6687122958,45578.0065915055,749444.300342844,287391.342437394,509625730.051513,63975383.9914653,6,8,12,45,1.2,17,30,40,17,0.792541359798093,0.409936061104402,5124,3976
366,13816.7678528195,45566.1577637938,737048.400836006,283346.596197712,510370778.551232,64119819.6785258,6,8,12,45,1.2,17,30,40,20,0.794056569009591,0.411905067358967,5145,3994
367,14399.1035732759,48360.0690439468,589182.819861195,236553.90512881,522062390.272834,70043566.3728765,6,8,12,45,1.2,17,30,60,17,0.817833863755536,0.492660000776196,5438,4617
368,14399.5903209657,48353.3292073253,578718.649505365,233516.035584486,522743872.885529,70201234.7970604,6,8,12,45,1.2,17,30,60,20,0.819219798674701,0.49480940110574,5458,4635
369,18598.3824866425,65584.9754435559,851771.022385841,338399.524550476,492801113.793892,58464325.4924195,6,8,12,45,1.5,14,22,40,17,0.758325045634519,0.334807061653207,4782,3471
370,18600.8060536078,65596.2896533855,837637.811715896,333498.227048707,493589316.240237,58580927.0060083,6,8,12,45,1.5,14,22,40,20,0.759928017263453,0.336396621091187,4799,3482
371,19188.2675008277,68742.4602233805,664481.547097658,273952.819662608,507014561.136624,64992785.5688328,6,8,12,45,1.5,14,22,60,17,0.787231011285061,0.423805694780205,5051,4096
372,19190.7994308497,68756.1685127269,652630.242167655,270279.457918873,507736367.477196,65136106.0048965,6,8,12,45,1.5,14,22,60,20,0.788698952790299,0.42575949747786,5070,4107
373,19226.7197519079,68886.5428127389,724996.119922542,274404.6540999,513543859.594755,64576393.5937671,6,8,12,45,1.5,14,30,40,17,0.80050968129395,0.418129269376336,5237,4053
374,19229.4222357712,68901.3146506451,712578.832347256,270405.950296282,514308749.89568,64737777.0403608,6,8,12,45,1.5,14,30,40,20,0.802065242885155,0.420329314408096,5252,4072
375,19821.757350742,72118.2572443578,563280.211163903,224126.956929779,526949691.279168,71503453.0852361,6,8,12,45,1.5,14,30,60,17,0.827773194560119,0.512561772465003,5549,4748
376,19824.5350010517,72135.0128625662,552877.326469917,221163.814944444,527648550.750017,71683686.3713533,6,8,12,45,1.5,14,30,60,20,0.829194468890816,0.515018786204947,5566,4760
377,13233.650789937,42883.065863124,876016.390919615,352171.742094891,491534745.955412,58226699.7235585,6,8,12,45,1.5,17,22,40,17,0.755749626430623,0.331567650156951,4762,3453
378,13233.2497040738,42865.458667745,861927.482416866,347228.014965362,492309355.754443,58340138.5194268,6,8,12,45,1.5,17,22,40,20,0.757324954618321,0.333114094135726,4773,3461
379,13782.5499433406,45468.3279495084,688756.598310378,286892.904280695,505461929.630285,64598306.4750096,6,8,12,45,1.5,17,22,60,17,0.78407341609313,0.418427994719774,5013,4057
380,13782.5784692033,45456.4593870554,676910.963657812,283159.614791048,506171092.168414,64737342.5484841,6,8,12,45,1.5,17,22,60,20,0.78551564382814,0.420323391237444,5029,4071
381,13816.4176886709,45577.8540587353,749756.210749725,287640.9900817,511831276.203751,64201247.6127031,6,8,12,45,1.5,17,30,40,17,0.797026791078765,0.413015126202142,5189,4008
382,13816.5075355699,45565.9604931422,737349.131969246,283582.506611654,512582537.132408,64357903.5127801,6,8,12,45,1.5,17,30,40,20,0.798554634540997,0.415150723389679,5210,4026
383,14398.7104758719,48359.3817444958,589553.264206064,236794.65425785,524299766.419126,70347566.5457425,6,8,12,45,1.5,17,30,60,17,0.82238402786932,0.496804255246434,5490,4645
384,14399.188733001,48352.6007488778,579076.407106802,233742.602056656,524986857.953711,70516555.929727,6,8,12,45,1.5,17,30,60,20,0.82378136968363,0.499107987521972,5506,4663
385,14357.8340044109,43935.4212264089,463445.624912444,105085.676212982,131674838.897591,93929228.5308795,6,9,8,35,1.2,14,22,40,17,0.0239005639483069,0.818279099080225,141,6095
386,14357.7549228031,43913.4419715046,450611.176483487,103281.46656302,132058835.370654,92887223.0980829,6,9,8,35,1.2,14,22,40,20,0.0246814996771709,0.80407405560223,148,6063
387,14990.9717508258,46798.380754866,289710.975190996,75318.2741198108,142683017.284604,81718705.9979483,6,9,8,35,1.2,14,22,60,17,0.0462879565812932,0.651820270738223,433,5583
388,14991.3616544165,46783.5677584235,280138.539965718,75150.0693692362,143055456.413198,80844723.6941109,6,9,8,35,1.2,14,22,60,20,0.0470453880754597,0.639905787152769,443,5523
389,14960.4965689436,46633.5015461998,353042.072158083,74341.8744697858,145199211.373454,82735175.4474482,6,9,8,35,1.2,14,30,40,17,0.0514051542708174,0.665677197266376,516,5655
390,14960.8967630915,46617.436444812,342575.964970441,73711.9997532702,145609343.324613,81829498.6474431,6,9,8,35,1.2,14,30,40,20,0.0522392418645249,0.653330641369297,530,5592
391,15590.983504272,49611.6430878297,213240.846522017,62661.4678030962,156478258.332375,72073807.194997,6,9,8,35,1.2,14,30,60,17,0.0743434138009457,0.520337072546945,861,4796
392,15591.7980675774,49602.2534663643,205599.476044638,63325.2977626763,156871538.312421,71319275.6851982,6,9,8,35,1.2,14,30,60,20,0.0751432294487716,0.510050990953836,877,4730
393,9513.42530857252,27478.7603630854,483620.814091041,112357.570959417,130573368.524699,94359737.5644641,6,9,8,35,1.2,17,22,40,17,0.0216604976226528,0.824147973989376,112,6110
394,9508.71735587167,27406.677464863,470696.967734705,110385.66233585,130948281.954118,93328182.6532265,6,9,8,35,1.2,17,22,40,20,0.0224229611159489,0.810085396287893,121,6076
395,9996.47615097279,28966.8807443901,303728.349824884,78434.130730831,142339206.91973,81136053.0930185,6,9,8,35,1.2,17,22,60,17,0.0455887475605894,0.643877308459327,423,5551
396,9992.70729035686,28907.6665100515,294112.597568537,78103.6340575799,142704949.504688,80283284.3570728,6,9,8,35,1.2,17,22,60,20,0.0463325602573118,0.632252016892207,434,5482
397,9991.62474394328,28934.7722462353,371237.432978969,78875.4906718884,144166254.369809,82849291.8707205,6,9,8,35,1.2,17,30,40,17,0.0493044239591708,0.667232878938578,479,5663
398,9987.66339124089,28872.0031552172,360649.36246661,78054.7199198557,144569967.832866,81955120.1328524,6,9,8,35,1.2,17,30,40,20,0.0501254582384979,0.655043164745706,491,5605
399,10541.1568690544,30796.5203433513,229183.307714441,64035.2434458267,154827389.149187,72730152.5800498,6,9,8,35,1.2,17,30,60,17,0.0709860321079559,0.529284640801205,812,4857
400,10562.697571792,30799.2011612682,222960.118202467,64866.6168997139,154895411.498027,72225828.0004885,6,9,8,35,1.2,17,30,60,20,0.0711243695310749,0.522409482232729,813,4811
401,14357.7002035201,43937.2581628819,463775.771265597,105103.684734692,132498000.632157,91852377.7995758,6,9,8,35,1.5,14,22,40,17,0.0255746324730248,0.789966621998128,161,6033
402,14357.6101430187,43915.2089060056,450919.638734226,103272.915668624,132893596.989641,90829233.9718389,6,9,8,35,1.5,14,22,40,20,0.0263791589503236,0.776018707620908,170,6001
403,14990.6706589423,46799.4634882335,290066.404016013,75181.0326942153,143593423.443296,79826680.5625858,6,9,8,35,1.5,14,22,60,17,0.0481394545688406,0.626027407548763,458,5455
404,14991.0507162051,46784.5881981952,280469.469147638,74985.2427760118,143976129.6779,78969873.6596704,6,9,8,35,1.5,14,22,60,20,0.0489177663326917,0.614347066040856,473,5387
405,14960.1879874513,46634.4349212511,353308.430109212,74255.5327711413,146137133.305035,80840430.7763009,6,9,8,35,1.5,14,30,40,17,0.0533126112362827,0.63984726434452,548,5522
406,14960.5780386969,46618.3066394611,342821.891080128,73601.3617082563,146558000.280887,79952586.6587452,6,9,8,35,1.5,14,30,40,20,0.0541685307084598,0.627743810855115,564,5464
407,15591.4727063696,49622.3313848671,213466.047765273,62621.6500826318,157469500.823136,70447640.3727964,6,9,8,35,1.5,14,30,60,17,0.0763593090794356,0.498168502513836,891,4654
408,15592.2684035788,49612.7859627908,205823.033732019,63267.9799163769,157871568.449697,69709253.141981,6,9,8,35,1.5,14,30,60,20,0.0771769962120746,0.48810250632303,903,4587
409,9514.62258037011,27486.5356969329,483954.417638603,112391.475840483,131387641.21973,92277067.1096237,6,9,8,35,1.5,17,22,40,17,0.0233164884590189,0.795756160060016,133,6048
410,9509.89506847465,27414.3326024112,471009.311715134,110393.383540837,131774035.613316,91264147.2106302,6,9,8,35,1.5,17,22,40,20,0.024102300851975,0.781947622453536,143,6016
411,9997.43957208299,28973.7756975529,304082.970770698,78319.5052736942,143245559.638616,79265809.4670839,6,9,8,35,1.5,17,22,60,17,0.0474320020454183,0.618381383788818,448,5415
412,9993.65344549799,28914.4557967552,294443.49750435,77962.0991087521,143621404.88752,78429902.7463728,6,9,8,35,1.5,17,22,60,20,0.0481963605851008,0.606985962097608,459,5352
413,9992.56509104562,28941.185628164,371511.548758749,78809.6142870583,145102731.008473,80955822.6378842,6,9,8,35,1.5,17,30,40,17,0.0512089416245217,0.641420333312498,510,5534
414,9988.58575880281,28878.3082489854,360903.343145551,77964.8749939711,145517057.628914,80079273.4230863,6,9,8,35,1.5,17,30,40,20,0.0520515599401045,0.629470856548842,526,5474
415,10541.8632614277,30802.042541447,229472.304866723,63817.4426674036,155839278.780112,71004759.8600123,6,9,8,35,1.5,17,30,60,17,0.0730439175883997,0.505763382817962,838,4697
416,10538.8029544738,30751.2508270157,221638.848783107,64258.4914018886,156232281.058398,70271409.5968321,6,9,8,35,1.5,17,30,60,20,0.0738431684726344,0.495766052626395,850,4640
417,14301.9199303203,44600.670333167,567967.249730743,157275.444479716,213499627.321248,46389056.1300998,6,9,8,45,1.2,14,22,40,17,0.190308083989281,0.170192059752604,1673,3002
418,14302.0399078172,44583.1152288466,554071.696848303,154180.176583749,214044844.179923,45821523.9627491,6,9,8,45,1.2,14,22,40,20,0.191416894498718,0.162455229541708,1694,2961
419,14887.2709343902,47319.4661627054,393316.14783497,115427.498916939,224570076.591666,43211159.0696681,6,9,8,45,1.2,14,22,60,17,0.212822117258654,0.126869669589177,1960,2639
420,14887.7788325935,47307.8119644159,382318.506927636,113880.751625412,225080135.719758,42744043.7146716,6,9,8,45,1.2,14,22,60,20,0.213859427298988,0.120501762361327,1976,2570
421,14929.9364805544,47457.708261821,444845.062512115,111878.759611983,230869262.587593,42523147.7809774,6,9,8,45,1.2,14,30,40,17,0.225632806293762,0.117490418808332,2149,2535
422,14930.5225892443,47445.9845555361,433257.720631343,109983.905455118,231424008.17119,42060683.6277525,6,9,8,45,1.2,14,30,40,20,0.226760995423225,0.111185918661972,2165,2460
423,15541.8048401145,50422.6497089261,304402.830077887,88080.7353709946,242229100.803391,40786764.4930432,6,9,8,45,1.2,14,30,60,17,0.24873537144517,0.093819332916418,2465,2214
424,15542.7452671756,50416.3443423349,295307.46151893,87425.0382837102,242743636.847092,40409918.3515649,6,9,8,45,1.2,14,30,60,20,0.24978178621328,0.0886820124613356,2479,2130
425,9442.63310182588,27555.3569621803,589634.574291367,166811.080952473,212303089.284181,46469704.2511259,6,9,8,45,1.2,17,22,40,17,0.187874678034692,0.171291487864529,1648,3008
426,9438.25316385825,27490.5552118684,575691.143950946,163581.683248417,212837735.427221,45907667.40101,6,9,8,45,1.2,17,22,40,20,0.18896199082189,0.163629572061744,1664,2963
427,9927.91219995983,29168.3186691826,413204.964688471,122594.85279589,223137577.878086,43315815.2166736,6,9,8,45,1.2,17,22,60,17,0.209908836784838,0.128296384912976,1920,2662
428,9924.3878551134,29114.5023595263,402117.08501357,120896.200009734,223637485.023407,42852041.9210074,6,9,8,45,1.2,17,22,60,20,0.210925500682249,0.121974038002374,1932,2588
429,9962.1299685221,29251.0212802524,465959.205605228,119484.071815622,229276213.622619,42634366.0513176,6,9,8,45,1.2,17,30,40,17,0.222393013895002,0.119006591676538,2102,2549
430,9958.50257806871,29195.2945244064,454282.169398637,117434.270324954,229819682.817646,42174977.3454853,6,9,8,45,1.2,17,30,40,20,0.223498270171314,0.112744017284643,2118,2481
431,10472.554656708,31115.2899716036,321641.127974003,92790.3360586573,239631521.112708,40665051.3726295,6,9,8,45,1.2,17,30,60,17,0.243452659411779,0.092160089967292,2393,2182
432,10469.72172318,31069.7411038861,312433.616341096,91973.9686988929,240135402.144643,40289052.4194335,6,9,8,45,1.2,17,30,60,20,0.244477405024145,0.0870343187287537,2410,2102
433,14301.7541031633,44601.8376601902,568306.257165734,157401.393242815,214727513.864354,45171920.2348543,6,9,8,45,1.5,14,22,40,17,0.192805243572168,0.153599566310235,1708,2898
434,14301.8641431989,44584.2236667335,554392.114896187,154282.995174964,215282658.174559,44621249.2210996,6,9,8,45,1.5,14,22,40,20,0.193934243594115,0.14609259422904,1723,2833
435,14886.967140765,47320.0624176101,393701.082507733,115458.90665002,225854661.386297,42129014.271762,6,9,8,45,1.5,14,22,60,17,0.215434584385976,0.112117429898366,2001,2470
436,14887.466020162,47308.3547871697,382682.305940233,113888.072572681,226373626.80216,41677392.9524148,6,9,8,45,1.5,14,22,60,20,0.216490007192492,0.105960743690217,2015,2392
437,14929.6282119053,47458.1183548862,445130.111753765,111912.31305205,232196943.580571,41467587.4372272,6,9,8,45,1.5,14,30,40,17,0.228332918395528,0.103100589250173,2189,2358
438,14930.205281493,47446.342196505,433525.142061328,109996.301481445,232760863.165541,41021093.4675111,6,9,8,45,1.5,14,30,40,20,0.22947976474179,0.0970138011655302,2210,2263
439,15541.3598362135,50422.4794766357,304720.788257207,88012.6376288059,243606055.945476,39855694.0302721,6,9,8,45,1.5,14,30,60,17,0.251535692653648,0.0811266002410777,2500,1997
440,15542.292068698,50416.1263848228,295605.54476458,87334.865844933,244128826.129594,39493526.9498888,6,9,8,45,1.5,14,30,60,20,0.252598853238188,0.076189390739841,2510,1908
441,9443.67582600889,27561.6165003157,589975.807401267,166949.345832451,213524170.866055,45248772.7417095,6,9,8,45,1.5,17,22,40,17,0.19035799833068,0.154647251060151,1674,2903
442,9439.27826123069,27496.7132598722,576014.184616715,163697.173867929,214068633.676631,44703381.9195185,6,9,8,45,1.5,17,22,40,20,0.191465275328372,0.14721226070609,1695,2838
443,9928.75993853815,29173.9348653575,413593.894884855,122644.148379975,224414768.693511,42227687.4267999,6,9,8,45,1.5,17,22,60,17,0.212506266736183,0.113462582632995,1954,2488
444,9925.21971762426,29120.0272845719,402485.33602233,120921.801611655,224923482.060177,41779209.4125301,6,9,8,45,1.5,17,22,60,20,0.213540839894139,0.107348747242973,1971,2415
445,9962.93490503881,29256.1001849579,466247.666728218,119532.185490775,230595649.074962,41572565.1623091,6,9,8,45,1.5,17,30,40,17,0.225076356995648,0.1045316884576,2140,2376
