"sim_id","year","variable","sex","measure","TB_HIV_coinfection","value","in_confidence_interval","upper_rate","lower_rate"
15157,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",430.108832247358,1,906.9761431,274.0002563
1525,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",482.130226725075,1,554.8755144,114.5018429
1525,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",425.13924214975,1,906.9761431,274.0002563
15287,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",483.980156710758,1,554.8755144,114.5018429
15287,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",410.199602505917,1,906.9761431,274.0002563
15303,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",554.479173065504,1,554.8755144,114.5018429
15303,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",469.680717021787,1,906.9761431,274.0002563
15348,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",499.613781528052,1,554.8755144,114.5018429
15348,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",431.030156249287,1,906.9761431,274.0002563
1548,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",506.466643827647,1,554.8755144,114.5018429
1548,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",420.570745279977,1,906.9761431,274.0002563
15435,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",507.176501917276,1,554.8755144,114.5018429
15435,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",430.940325597756,1,906.9761431,274.0002563
15436,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",472.326831037069,1,554.8755144,114.5018429
15436,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",440.002600182455,1,906.9761431,274.0002563
15518,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",545.289327625793,1,554.8755144,114.5018429
15518,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",463.766544075655,1,906.9761431,274.0002563
15553,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",548.538750331591,1,554.8755144,114.5018429
15553,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",463.60672658773,1,906.9761431,274.0002563
15583,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",526.904496918811,1,554.8755144,114.5018429
15583,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",483.518523145393,1,906.9761431,274.0002563
15607,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",495.156076883976,1,554.8755144,114.5018429
15607,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",445.551274437746,1,906.9761431,274.0002563
15673,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",471.92177235397,1,554.8755144,114.5018429
15673,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",407.807135257032,1,906.9761431,274.0002563
15698,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",464.161178752255,1,554.8755144,114.5018429
15698,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",392.016243053301,1,906.9761431,274.0002563
15802,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",523.523787787607,1,554.8755144,114.5018429
15802,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",443.018055636973,1,906.9761431,274.0002563
15874,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",537.771724991971,1,554.8755144,114.5018429
15874,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",443.918334449616,1,906.9761431,274.0002563
15970,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",513.200307197746,1,554.8755144,114.5018429
15970,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",426.988129385587,1,906.9761431,274.0002563
1605,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",500.249667523162,1,554.8755144,114.5018429
1605,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",431.863459028461,1,906.9761431,274.0002563
16031,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",510.402139964943,1,554.8755144,114.5018429
16031,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",402.871728203244,1,906.9761431,274.0002563
16045,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",552.421905363597,1,554.8755144,114.5018429
16045,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",489.782173481966,1,906.9761431,274.0002563
16062,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",511.342080640888,1,554.8755144,114.5018429
16062,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",470.959930254547,1,906.9761431,274.0002563
16183,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",497.558530204087,1,554.8755144,114.5018429
16183,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",424.948749429453,1,906.9761431,274.0002563
16217,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",463.754757398156,1,554.8755144,114.5018429
16217,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",414.090138340427,1,906.9761431,274.0002563
16350,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",544.044430078629,1,554.8755144,114.5018429
16350,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",498.193997182862,1,906.9761431,274.0002563
1643,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",465.277802763928,1,554.8755144,114.5018429
1643,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",406.429131510499,1,906.9761431,274.0002563
16431,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",544.205429462785,1,554.8755144,114.5018429
16431,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",450.424514019429,1,906.9761431,274.0002563
16516,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",491.904278599768,1,554.8755144,114.5018429
16516,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",413.097536870785,1,906.9761431,274.0002563
16559,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",516.722605794479,1,554.8755144,114.5018429
16559,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",470.951497756384,1,906.9761431,274.0002563
16588,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",533.06918296295,1,554.8755144,114.5018429
16588,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",440.44689946842,1,906.9761431,274.0002563
16626,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",446.592834959588,1,554.8755144,114.5018429
16626,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",404.147484772375,1,906.9761431,274.0002563
16632,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",496.933470813694,1,554.8755144,114.5018429
16632,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",431.230764574124,1,906.9761431,274.0002563
16702,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",494.621498981937,1,554.8755144,114.5018429
16702,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",423.381277947581,1,906.9761431,274.0002563
16807,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",479.960008405059,1,554.8755144,114.5018429
16807,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",448.043657303637,1,906.9761431,274.0002563
16826,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",454.048849133703,1,554.8755144,114.5018429
16826,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",400.888074656028,1,906.9761431,274.0002563
16833,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",518.602046077077,1,554.8755144,114.5018429
16833,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",483.015576410274,1,906.9761431,274.0002563
16884,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",434.63063129925,1,554.8755144,114.5018429
16884,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",404.618988282785,1,906.9761431,274.0002563
17024,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",513.758017966241,1,554.8755144,114.5018429
17024,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",453.267383544997,1,906.9761431,274.0002563
17032,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",477.120997289322,1,554.8755144,114.5018429
17032,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",408.344653039706,1,906.9761431,274.0002563
17040,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",506.562364344677,1,554.8755144,114.5018429
17040,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",454.679631031165,1,906.9761431,274.0002563
17232,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",527.532644922044,1,554.8755144,114.5018429
17232,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",462.018375903745,1,906.9761431,274.0002563
17332,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",480.21943011836,1,554.8755144,114.5018429
17332,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",419.984362247,1,906.9761431,274.0002563
17442,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",506.601918794494,1,554.8755144,114.5018429
17442,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",438.879285552024,1,906.9761431,274.0002563
17473,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",525.454237727822,1,554.8755144,114.5018429
17473,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",468.724883691032,1,906.9761431,274.0002563
17482,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",482.97864118757,1,554.8755144,114.5018429
17482,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",393.231264686141,1,906.9761431,274.0002563
17572,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",465.105365745997,1,554.8755144,114.5018429
17572,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",421.57518893531,1,906.9761431,274.0002563
17644,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",469.654224225197,1,554.8755144,114.5018429
17644,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",388.828430811349,1,906.9761431,274.0002563
17714,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",531.536902454112,1,554.8755144,114.5018429
17714,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",487.043237816237,1,906.9761431,274.0002563
17803,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",462.804944751737,1,554.8755144,114.5018429
17803,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",391.759694427652,1,906.9761431,274.0002563
17837,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",495.580934574589,1,554.8755144,114.5018429
17837,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",422.132030850308,1,906.9761431,274.0002563
17862,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",542.640935070478,1,554.8755144,114.5018429
17862,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",481.667135283788,1,906.9761431,274.0002563
17917,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",501.463834265752,1,554.8755144,114.5018429
17917,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",450.648329231542,1,906.9761431,274.0002563
17937,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",488.521896618485,1,554.8755144,114.5018429
17937,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",410.583134759236,1,906.9761431,274.0002563
17941,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",450.09520406016,1,554.8755144,114.5018429
17941,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",417.616471339756,1,906.9761431,274.0002563
18058,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",507.748074806917,1,554.8755144,114.5018429
18058,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",465.392349013368,1,906.9761431,274.0002563
18059,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",486.000401500539,1,554.8755144,114.5018429
18059,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",449.196334761244,1,906.9761431,274.0002563
18127,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",466.930827549051,1,554.8755144,114.5018429
18127,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",408.161963005341,1,906.9761431,274.0002563
18165,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",450.801651275045,1,554.8755144,114.5018429
18165,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",429.809938371201,1,906.9761431,274.0002563
18200,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",491.406980200354,1,554.8755144,114.5018429
18200,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",414.867400326622,1,906.9761431,274.0002563
18208,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",457.567732514276,1,554.8755144,114.5018429
18208,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",400.229321633947,1,906.9761431,274.0002563
1835,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",529.06520973819,1,554.8755144,114.5018429
1835,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",478.021087242357,1,906.9761431,274.0002563
1840,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",552.552772240708,1,554.8755144,114.5018429
1840,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",457.527034787807,1,906.9761431,274.0002563
18304,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",514.160904194739,1,554.8755144,114.5018429
18304,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",440.928060374289,1,906.9761431,274.0002563
18376,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",545.801956644741,1,554.8755144,114.5018429
18376,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",461.822507468311,1,906.9761431,274.0002563
18415,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",512.6877234999,1,554.8755144,114.5018429
18415,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",419.339994941984,1,906.9761431,274.0002563
1854,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",526.13987322579,1,554.8755144,114.5018429
1854,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",466.306172674277,1,906.9761431,274.0002563
18430,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",543.428667281055,1,554.8755144,114.5018429
18430,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",454.311125048426,1,906.9761431,274.0002563
18438,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",532.88760675322,1,554.8755144,114.5018429
18438,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",472.13688040305,1,906.9761431,274.0002563
18535,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",547.558521298006,1,554.8755144,114.5018429
18535,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",466.521186804388,1,906.9761431,274.0002563
18652,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",455.071190314254,1,554.8755144,114.5018429
18652,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",406.849806095866,1,906.9761431,274.0002563
18725,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",523.231595255025,1,554.8755144,114.5018429
18725,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",455.933299752967,1,906.9761431,274.0002563
18889,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",507.672827410251,1,554.8755144,114.5018429
18889,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",439.635465062366,1,906.9761431,274.0002563
18910,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",540.837419962365,1,554.8755144,114.5018429
18910,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",474.404178649353,1,906.9761431,274.0002563
18963,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",540.296725986605,1,554.8755144,114.5018429
18963,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",461.513091067629,1,906.9761431,274.0002563
19083,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",514.560556704797,1,554.8755144,114.5018429
19083,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",433.513001626428,1,906.9761431,274.0002563
19109,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",525.646115233355,1,554.8755144,114.5018429
19109,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",448.580498551145,1,906.9761431,274.0002563
19238,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",548.935837739686,1,554.8755144,114.5018429
19238,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",456.683975979775,1,906.9761431,274.0002563
19459,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",518.116606888812,1,554.8755144,114.5018429
19459,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",483.820412110546,1,906.9761431,274.0002563
19490,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",511.708682141113,1,554.8755144,114.5018429
19490,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",465.231092366915,1,906.9761431,274.0002563
19544,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",505.398435677719,1,554.8755144,114.5018429
19544,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",439.526229115928,1,906.9761431,274.0002563
19558,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",491.333740042934,1,554.8755144,114.5018429
19558,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",409.935559938593,1,906.9761431,274.0002563
19561,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",479.650715321957,1,554.8755144,114.5018429
19561,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",396.569707276027,1,906.9761431,274.0002563
19605,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",507.424451504824,1,554.8755144,114.5018429
19605,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",416.31551263643,1,906.9761431,274.0002563
19670,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",516.835294340708,1,554.8755144,114.5018429
19670,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",425.89605798634,1,906.9761431,274.0002563
19673,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",534.330373511748,1,554.8755144,114.5018429
19673,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",471.011526670373,1,906.9761431,274.0002563
19693,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",522.743423253452,1,554.8755144,114.5018429
19693,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",446.529845990109,1,906.9761431,274.0002563
19760,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",470.935307546702,1,554.8755144,114.5018429
19760,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",417.606796517415,1,906.9761431,274.0002563
19778,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",461.624168695552,1,554.8755144,114.5018429
19778,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",419.115500833247,1,906.9761431,274.0002563
19780,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",527.078713028249,1,554.8755144,114.5018429
19780,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",454.128393363567,1,906.9761431,274.0002563
19787,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",503.838008597863,1,554.8755144,114.5018429
19787,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",428.121329419987,1,906.9761431,274.0002563
19788,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",512.234697582038,1,554.8755144,114.5018429
19788,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",459.270721835664,1,906.9761431,274.0002563
19854,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",516.139159202918,1,554.8755144,114.5018429
19854,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",458.45374083914,1,906.9761431,274.0002563
19870,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",505.524190899964,1,554.8755144,114.5018429
19870,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",457.779028195047,1,906.9761431,274.0002563
19933,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",489.22037670971,1,554.8755144,114.5018429
19933,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",406.543076962651,1,906.9761431,274.0002563
19987,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",490.570589205357,1,554.8755144,114.5018429
19987,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",412.689623900539,1,906.9761431,274.0002563
19995,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",507.96954978954,1,554.8755144,114.5018429
19995,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",456.328534025144,1,906.9761431,274.0002563
20232,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",485.601713190901,1,554.8755144,114.5018429
20232,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",434.977511655038,1,906.9761431,274.0002563
20262,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",498.757301741763,1,554.8755144,114.5018429
20262,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",418.986459383634,1,906.9761431,274.0002563
20297,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",510.670477750507,1,554.8755144,114.5018429
20297,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",430.221468669165,1,906.9761431,274.0002563
20303,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",537.087643475792,1,554.8755144,114.5018429
20303,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",461.372020710031,1,906.9761431,274.0002563
20402,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",546.693047993748,1,554.8755144,114.5018429
20402,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",419.104377332903,1,906.9761431,274.0002563
20543,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",522.153455392301,1,554.8755144,114.5018429
20543,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",430.301278834034,1,906.9761431,274.0002563
20547,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",519.321093293833,1,554.8755144,114.5018429
20547,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",459.1161737813,1,906.9761431,274.0002563
20564,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",547.71503572723,1,554.8755144,114.5018429
20564,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",463.987682520352,1,906.9761431,274.0002563
20650,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",534.60917661852,1,554.8755144,114.5018429
20650,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",445.444098248882,1,906.9761431,274.0002563
20811,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",454.561237910478,1,554.8755144,114.5018429
20811,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",403.904572580129,1,906.9761431,274.0002563
20939,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",502.345689619647,1,554.8755144,114.5018429
20939,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",443.554452103585,1,906.9761431,274.0002563
21115,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",487.262506925408,1,554.8755144,114.5018429
21115,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",444.487351214123,1,906.9761431,274.0002563
21307,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",497.466175873407,1,554.8755144,114.5018429
21307,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",436.554222077625,1,906.9761431,274.0002563
2158,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",529.423170697168,1,554.8755144,114.5018429
2158,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",461.337672843614,1,906.9761431,274.0002563
21508,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",466.128869042788,1,554.8755144,114.5018429
21508,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",437.239552601804,1,906.9761431,274.0002563
2164,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",515.881547671556,1,554.8755144,114.5018429
2164,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",459.669367381071,1,906.9761431,274.0002563
21779,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",464.743115985503,1,554.8755144,114.5018429
21779,2017,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",426.723347529455,1,906.9761431,274.0002563
21831,2005,"Tb_inc_neg_male_Y_per_100k_male","Male","TB_incidence","no",475.528429442549,1,554.8755144,114.5018429
