"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
5258,8,9.6,"1-H","2-H","3-L","4-M"
5259,8,9.6,"1-H","2-H","3-L","4-H"
5260,8,9.6,"1-H","2-H","3-M","4-L"
5261,8,9.6,"1-H","2-H","3-M","4-M"
5262,8,9.6,"1-H","2-H","3-M","4-H"
5263,8,9.6,"1-H","2-H","3-H","4-L"
5264,8,9.6,"1-H","2-H","3-H","4-M"
5265,8,9.6,"1-H","2-H","3-H","4-H"
5266,8,10,"1-L","2-L","3-L","4-L"
5267,8,10,"1-L","2-L","3-L","4-M"
5268,8,10,"1-L","2-L","3-L","4-H"
5269,8,10,"1-L","2-L","3-M","4-L"
5270,8,10,"1-L","2-L","3-M","4-M"
5271,8,10,"1-L","2-L","3-M","4-H"
5272,8,10,"1-L","2-L","3-H","4-L"
5273,8,10,"1-L","2-L","3-H","4-M"
5274,8,10,"1-L","2-L","3-H","4-H"
5275,8,10,"1-L","2-M","3-L","4-L"
5276,8,10,"1-L","2-M","3-L","4-M"
5277,8,10,"1-L","2-M","3-L","4-H"
5278,8,10,"1-L","2-M","3-M","4-L"
5279,8,10,"1-L","2-M","3-M","4-M"
5280,8,10,"1-L","2-M","3-M","4-H"
5281,8,10,"1-L","2-M","3-H","4-L"
5282,8,10,"1-L","2-M","3-H","4-M"
5283,8,10,"1-L","2-M","3-H","4-H"
5284,8,10,"1-L","2-H","3-L","4-L"
5285,8,10,"1-L","2-H","3-L","4-M"
5286,8,10,"1-L","2-H","3-L","4-H"
5287,8,10,"1-L","2-H","3-M","4-L"
5288,8,10,"1-L","2-H","3-M","4-M"
5289,8,10,"1-L","2-H","3-M","4-H"
5290,8,10,"1-L","2-H","3-H","4-L"
5291,8,10,"1-L","2-H","3-H","4-M"
5292,8,10,"1-L","2-H","3-H","4-H"
5293,8,10,"1-M","2-L","3-L","4-L"
5294,8,10,"1-M","2-L","3-L","4-M"
5295,8,10,"1-M","2-L","3-L","4-H"
5296,8,10,"1-M","2-L","3-M","4-L"
5297,8,10,"1-M","2-L","3-M","4-M"
5298,8,10,"1-M","2-L","3-M","4-H"
5299,8,10,"1-M","2-L","3-H","4-L"
5300,8,10,"1-M","2-L","3-H","4-M"
5301,8,10,"1-M","2-L","3-H","4-H"
5302,8,10,"1-M","2-M","3-L","4-L"
5303,8,10,"1-M","2-M","3-L","4-M"
5304,8,10,"1-M","2-M","3-L","4-H"
5305,8,10,"1-M","2-M","3-M","4-L"
5306,8,10,"1-M","2-M","3-M","4-M"
5307,8,10,"1-M","2-M","3-M","4-H"
5308,8,10,"1-M","2-M","3-H","4-L"
5309,8,10,"1-M","2-M","3-H","4-M"
5310,8,10,"1-M","2-M","3-H","4-H"
5311,8,10,"1-M","2-H","3-L","4-L"
5312,8,10,"1-M","2-H","3-L","4-M"
5313,8,10,"1-M","2-H","3-L","4-H"
5314,8,10,"1-M","2-H","3-M","4-L"
5315,8,10,"1-M","2-H","3-M","4-M"
5316,8,10,"1-M","2-H","3-M","4-H"
5317,8,10,"1-M","2-H","3-H","4-L"
5318,8,10,"1-M","2-H","3-H","4-M"
5319,8,10,"1-M","2-H","3-H","4-H"
5320,8,10,"1-H","2-L","3-L","4-L"
5321,8,10,"1-H","2-L","3-L","4-M"
5322,8,10,"1-H","2-L","3-L","4-H"
5323,8,10,"1-H","2-L","3-M","4-L"
5324,8,10,"1-H","2-L","3-M","4-M"
5325,8,10,"1-H","2-L","3-M","4-H"
5326,8,10,"1-H","2-L","3-H","4-L"
5327,8,10,"1-H","2-L","3-H","4-M"
5328,8,10,"1-H","2-L","3-H","4-H"
5329,8,10,"1-H","2-M","3-L","4-L"
5330,8,10,"1-H","2-M","3-L","4-M"
5331,8,10,"1-H","2-M","3-L","4-H"
5332,8,10,"1-H","2-M","3-M","4-L"
5333,8,10,"1-H","2-M","3-M","4-M"
5334,8,10,"1-H","2-M","3-M","4-H"
5335,8,10,"1-H","2-M","3-H","4-L"
5336,8,10,"1-H","2-M","3-H","4-M"
5337,8,10,"1-H","2-M","3-H","4-H"
5338,8,10,"1-H","2-H","3-L","4-L"
5339,8,10,"1-H","2-H","3-L","4-M"
5340,8,10,"1-H","2-H","3-L","4-H"
5341,8,10,"1-H","2-H","3-M","4-L"
5342,8,10,"1-H","2-H","3-M","4-M"
5343,8,10,"1-H","2-H","3-M","4-H"
5344,8,10,"1-H","2-H","3-H","4-L"
5345,8,10,"1-H","2-H","3-H","4-M"
5346,8,10,"1-H","2-H","3-H","4-H"
5347,8.4,6,"1-L","2-L","3-L","4-L"
5348,8.4,6,"1-L","2-L","3-L","4-M"
5349,8.4,6,"1-L","2-L","3-L","4-H"
5350,8.4,6,"1-L","2-L","3-M","4-L"
5351,8.4,6,"1-L","2-L","3-M","4-M"
5352,8.4,6,"1-L","2-L","3-M","4-H"
5353,8.4,6,"1-L","2-L","3-H","4-L"
5354,8.4,6,"1-L","2-L","3-H","4-M"
5355,8.4,6,"1-L","2-L","3-H","4-H"
5356,8.4,6,"1-L","2-M","3-L","4-L"
5357,8.4,6,"1-L","2-M","3-L","4-M"
5358,8.4,6,"1-L","2-M","3-L","4-H"
5359,8.4,6,"1-L","2-M","3-M","4-L"
5360,8.4,6,"1-L","2-M","3-M","4-M"
5361,8.4,6,"1-L","2-M","3-M","4-H"
5362,8.4,6,"1-L","2-M","3-H","4-L"
5363,8.4,6,"1-L","2-M","3-H","4-M"
5364,8.4,6,"1-L","2-M","3-H","4-H"
5365,8.4,6,"1-L","2-H","3-L","4-L"
5366,8.4,6,"1-L","2-H","3-L","4-M"
5367,8.4,6,"1-L","2-H","3-L","4-H"
5368,8.4,6,"1-L","2-H","3-M","4-L"
5369,8.4,6,"1-L","2-H","3-M","4-M"
5370,8.4,6,"1-L","2-H","3-M","4-H"
5371,8.4,6,"1-L","2-H","3-H","4-L"
5372,8.4,6,"1-L","2-H","3-H","4-M"
5373,8.4,6,"1-L","2-H","3-H","4-H"
5374,8.4,6,"1-M","2-L","3-L","4-L"
5375,8.4,6,"1-M","2-L","3-L","4-M"
5376,8.4,6,"1-M","2-L","3-L","4-H"
5377,8.4,6,"1-M","2-L","3-M","4-L"
5378,8.4,6,"1-M","2-L","3-M","4-M"
5379,8.4,6,"1-M","2-L","3-M","4-H"
5380,8.4,6,"1-M","2-L","3-H","4-L"
5381,8.4,6,"1-M","2-L","3-H","4-M"
5382,8.4,6,"1-M","2-L","3-H","4-H"
5383,8.4,6,"1-M","2-M","3-L","4-L"
5384,8.4,6,"1-M","2-M","3-L","4-M"
5385,8.4,6,"1-M","2-M","3-L","4-H"
5386,8.4,6,"1-M","2-M","3-M","4-L"
5387,8.4,6,"1-M","2-M","3-M","4-M"
5388,8.4,6,"1-M","2-M","3-M","4-H"
5389,8.4,6,"1-M","2-M","3-H","4-L"
5390,8.4,6,"1-M","2-M","3-H","4-M"
5391,8.4,6,"1-M","2-M","3-H","4-H"
5392,8.4,6,"1-M","2-H","3-L","4-L"
5393,8.4,6,"1-M","2-H","3-L","4-M"
5394,8.4,6,"1-M","2-H","3-L","4-H"
5395,8.4,6,"1-M","2-H","3-M","4-L"
5396,8.4,6,"1-M","2-H","3-M","4-M"
5397,8.4,6,"1-M","2-H","3-M","4-H"
5398,8.4,6,"1-M","2-H","3-H","4-L"
5399,8.4,6,"1-M","2-H","3-H","4-M"
5400,8.4,6,"1-M","2-H","3-H","4-H"
5401,8.4,6,"1-H","2-L","3-L","4-L"
5402,8.4,6,"1-H","2-L","3-L","4-M"
5403,8.4,6,"1-H","2-L","3-L","4-H"
5404,8.4,6,"1-H","2-L","3-M","4-L"
5405,8.4,6,"1-H","2-L","3-M","4-M"
5406,8.4,6,"1-H","2-L","3-M","4-H"
5407,8.4,6,"1-H","2-L","3-H","4-L"
5408,8.4,6,"1-H","2-L","3-H","4-M"
5409,8.4,6,"1-H","2-L","3-H","4-H"
5410,8.4,6,"1-H","2-M","3-L","4-L"
5411,8.4,6,"1-H","2-M","3-L","4-M"
5412,8.4,6,"1-H","2-M","3-L","4-H"
5413,8.4,6,"1-H","2-M","3-M","4-L"
5414,8.4,6,"1-H","2-M","3-M","4-M"
5415,8.4,6,"1-H","2-M","3-M","4-H"
5416,8.4,6,"1-H","2-M","3-H","4-L"
5417,8.4,6,"1-H","2-M","3-H","4-M"
5418,8.4,6,"1-H","2-M","3-H","4-H"
5419,8.4,6,"1-H","2-H","3-L","4-L"
5420,8.4,6,"1-H","2-H","3-L","4-M"
5421,8.4,6,"1-H","2-H","3-L","4-H"
5422,8.4,6,"1-H","2-H","3-M","4-L"
5423,8.4,6,"1-H","2-H","3-M","4-M"
5424,8.4,6,"1-H","2-H","3-M","4-H"
5425,8.4,6,"1-H","2-H","3-H","4-L"
5426,8.4,6,"1-H","2-H","3-H","4-M"
5427,8.4,6,"1-H","2-H","3-H","4-H"
5428,8.4,6.4,"1-L","2-L","3-L","4-L"
5429,8.4,6.4,"1-L","2-L","3-L","4-M"
5430,8.4,6.4,"1-L","2-L","3-L","4-H"
5431,8.4,6.4,"1-L","2-L","3-M","4-L"
5432,8.4,6.4,"1-L","2-L","3-M","4-M"
5433,8.4,6.4,"1-L","2-L","3-M","4-H"
5434,8.4,6.4,"1-L","2-L","3-H","4-L"
5435,8.4,6.4,"1-L","2-L","3-H","4-M"
5436,8.4,6.4,"1-L","2-L","3-H","4-H"
5437,8.4,6.4,"1-L","2-M","3-L","4-L"
5438,8.4,6.4,"1-L","2-M","3-L","4-M"
5439,8.4,6.4,"1-L","2-M","3-L","4-H"
5440,8.4,6.4,"1-L","2-M","3-M","4-L"
5441,8.4,6.4,"1-L","2-M","3-M","4-M"
5442,8.4,6.4,"1-L","2-M","3-M","4-H"
5443,8.4,6.4,"1-L","2-M","3-H","4-L"
5444,8.4,6.4,"1-L","2-M","3-H","4-M"
5445,8.4,6.4,"1-L","2-M","3-H","4-H"
5446,8.4,6.4,"1-L","2-H","3-L","4-L"
5447,8.4,6.4,"1-L","2-H","3-L","4-M"
5448,8.4,6.4,"1-L","2-H","3-L","4-H"
5449,8.4,6.4,"1-L","2-H","3-M","4-L"
5450,8.4,6.4,"1-L","2-H","3-M","4-M"
5451,8.4,6.4,"1-L","2-H","3-M","4-H"
5452,8.4,6.4,"1-L","2-H","3-H","4-L"
5453,8.4,6.4,"1-L","2-H","3-H","4-M"
5454,8.4,6.4,"1-L","2-H","3-H","4-H"
5455,8.4,6.4,"1-M","2-L","3-L","4-L"
5456,8.4,6.4,"1-M","2-L","3-L","4-M"
5457,8.4,6.4,"1-M","2-L","3-L","4-H"
5458,8.4,6.4,"1-M","2-L","3-M","4-L"
5459,8.4,6.4,"1-M","2-L","3-M","4-M"
5460,8.4,6.4,"1-M","2-L","3-M","4-H"
5461,8.4,6.4,"1-M","2-L","3-H","4-L"
5462,8.4,6.4,"1-M","2-L","3-H","4-M"
5463,8.4,6.4,"1-M","2-L","3-H","4-H"
5464,8.4,6.4,"1-M","2-M","3-L","4-L"
5465,8.4,6.4,"1-M","2-M","3-L","4-M"
5466,8.4,6.4,"1-M","2-M","3-L","4-H"
5467,8.4,6.4,"1-M","2-M","3-M","4-L"
5468,8.4,6.4,"1-M","2-M","3-M","4-M"
5469,8.4,6.4,"1-M","2-M","3-M","4-H"
5470,8.4,6.4,"1-M","2-M","3-H","4-L"
5471,8.4,6.4,"1-M","2-M","3-H","4-M"
5472,8.4,6.4,"1-M","2-M","3-H","4-H"
5473,8.4,6.4,"1-M","2-H","3-L","4-L"
5474,8.4,6.4,"1-M","2-H","3-L","4-M"
5475,8.4,6.4,"1-M","2-H","3-L","4-H"
5476,8.4,6.4,"1-M","2-H","3-M","4-L"
5477,8.4,6.4,"1-M","2-H","3-M","4-M"
5478,8.4,6.4,"1-M","2-H","3-M","4-H"
5479,8.4,6.4,"1-M","2-H","3-H","4-L"
5480,8.4,6.4,"1-M","2-H","3-H","4-M"
5481,8.4,6.4,"1-M","2-H","3-H","4-H"
5482,8.4,6.4,"1-H","2-L","3-L","4-L"
5483,8.4,6.4,"1-H","2-L","3-L","4-M"
5484,8.4,6.4,"1-H","2-L","3-L","4-H"
5485,8.4,6.4,"1-H","2-L","3-M","4-L"
5486,8.4,6.4,"1-H","2-L","3-M","4-M"
5487,8.4,6.4,"1-H","2-L","3-M","4-H"
5488,8.4,6.4,"1-H","2-L","3-H","4-L"
5489,8.4,6.4,"1-H","2-L","3-H","4-M"
5490,8.4,6.4,"1-H","2-L","3-H","4-H"
5491,8.4,6.4,"1-H","2-M","3-L","4-L"
5492,8.4,6.4,"1-H","2-M","3-L","4-M"
5493,8.4,6.4,"1-H","2-M","3-L","4-H"
5494,8.4,6.4,"1-H","2-M","3-M","4-L"
5495,8.4,6.4,"1-H","2-M","3-M","4-M"
5496,8.4,6.4,"1-H","2-M","3-M","4-H"
5497,8.4,6.4,"1-H","2-M","3-H","4-L"
5498,8.4,6.4,"1-H","2-M","3-H","4-M"
5499,8.4,6.4,"1-H","2-M","3-H","4-H"
5500,8.4,6.4,"1-H","2-H","3-L","4-L"
5501,8.4,6.4,"1-H","2-H","3-L","4-M"
5502,8.4,6.4,"1-H","2-H","3-L","4-H"
5503,8.4,6.4,"1-H","2-H","3-M","4-L"
5504,8.4,6.4,"1-H","2-H","3-M","4-M"
5505,8.4,6.4,"1-H","2-H","3-M","4-H"
5506,8.4,6.4,"1-H","2-H","3-H","4-L"
5507,8.4,6.4,"1-H","2-H","3-H","4-M"
5508,8.4,6.4,"1-H","2-H","3-H","4-H"
5509,8.4,6.8,"1-L","2-L","3-L","4-L"
5510,8.4,6.8,"1-L","2-L","3-L","4-M"
5511,8.4,6.8,"1-L","2-L","3-L","4-H"
5512,8.4,6.8,"1-L","2-L","3-M","4-L"
5513,8.4,6.8,"1-L","2-L","3-M","4-M"
5514,8.4,6.8,"1-L","2-L","3-M","4-H"
5515,8.4,6.8,"1-L","2-L","3-H","4-L"
5516,8.4,6.8,"1-L","2-L","3-H","4-M"
5517,8.4,6.8,"1-L","2-L","3-H","4-H"
5518,8.4,6.8,"1-L","2-M","3-L","4-L"
5519,8.4,6.8,"1-L","2-M","3-L","4-M"
5520,8.4,6.8,"1-L","2-M","3-L","4-H"
5521,8.4,6.8,"1-L","2-M","3-M","4-L"
5522,8.4,6.8,"1-L","2-M","3-M","4-M"
5523,8.4,6.8,"1-L","2-M","3-M","4-H"
5524,8.4,6.8,"1-L","2-M","3-H","4-L"
5525,8.4,6.8,"1-L","2-M","3-H","4-M"
5526,8.4,6.8,"1-L","2-M","3-H","4-H"
5527,8.4,6.8,"1-L","2-H","3-L","4-L"
5528,8.4,6.8,"1-L","2-H","3-L","4-M"
5529,8.4,6.8,"1-L","2-H","3-L","4-H"
5530,8.4,6.8,"1-L","2-H","3-M","4-L"
5531,8.4,6.8,"1-L","2-H","3-M","4-M"
5532,8.4,6.8,"1-L","2-H","3-M","4-H"
5533,8.4,6.8,"1-L","2-H","3-H","4-L"
5534,8.4,6.8,"1-L","2-H","3-H","4-M"
5535,8.4,6.8,"1-L","2-H","3-H","4-H"
5536,8.4,6.8,"1-M","2-L","3-L","4-L"
5537,8.4,6.8,"1-M","2-L","3-L","4-M"
5538,8.4,6.8,"1-M","2-L","3-L","4-H"
5539,8.4,6.8,"1-M","2-L","3-M","4-L"
5540,8.4,6.8,"1-M","2-L","3-M","4-M"
5541,8.4,6.8,"1-M","2-L","3-M","4-H"
5542,8.4,6.8,"1-M","2-L","3-H","4-L"
5543,8.4,6.8,"1-M","2-L","3-H","4-M"
5544,8.4,6.8,"1-M","2-L","3-H","4-H"
5545,8.4,6.8,"1-M","2-M","3-L","4-L"
5546,8.4,6.8,"1-M","2-M","3-L","4-M"
5547,8.4,6.8,"1-M","2-M","3-L","4-H"
5548,8.4,6.8,"1-M","2-M","3-M","4-L"
5549,8.4,6.8,"1-M","2-M","3-M","4-M"
5550,8.4,6.8,"1-M","2-M","3-M","4-H"
5551,8.4,6.8,"1-M","2-M","3-H","4-L"
5552,8.4,6.8,"1-M","2-M","3-H","4-M"
5553,8.4,6.8,"1-M","2-M","3-H","4-H"
5554,8.4,6.8,"1-M","2-H","3-L","4-L"
5555,8.4,6.8,"1-M","2-H","3-L","4-M"
5556,8.4,6.8,"1-M","2-H","3-L","4-H"
5557,8.4,6.8,"1-M","2-H","3-M","4-L"
5558,8.4,6.8,"1-M","2-H","3-M","4-M"
5559,8.4,6.8,"1-M","2-H","3-M","4-H"
5560,8.4,6.8,"1-M","2-H","3-H","4-L"
5561,8.4,6.8,"1-M","2-H","3-H","4-M"
5562,8.4,6.8,"1-M","2-H","3-H","4-H"
5563,8.4,6.8,"1-H","2-L","3-L","4-L"
5564,8.4,6.8,"1-H","2-L","3-L","4-M"
5565,8.4,6.8,"1-H","2-L","3-L","4-H"
5566,8.4,6.8,"1-H","2-L","3-M","4-L"
5567,8.4,6.8,"1-H","2-L","3-M","4-M"
5568,8.4,6.8,"1-H","2-L","3-M","4-H"
5569,8.4,6.8,"1-H","2-L","3-H","4-L"
5570,8.4,6.8,"1-H","2-L","3-H","4-M"
5571,8.4,6.8,"1-H","2-L","3-H","4-H"
5572,8.4,6.8,"1-H","2-M","3-L","4-L"
5573,8.4,6.8,"1-H","2-M","3-L","4-M"
5574,8.4,6.8,"1-H","2-M","3-L","4-H"
5575,8.4,6.8,"1-H","2-M","3-M","4-L"
5576,8.4,6.8,"1-H","2-M","3-M","4-M"
5577,8.4,6.8,"1-H","2-M","3-M","4-H"
5578,8.4,6.8,"1-H","2-M","3-H","4-L"
5579,8.4,6.8,"1-H","2-M","3-H","4-M"
5580,8.4,6.8,"1-H","2-M","3-H","4-H"
5581,8.4,6.8,"1-H","2-H","3-L","4-L"
5582,8.4,6.8,"1-H","2-H","3-L","4-M"
5583,8.4,6.8,"1-H","2-H","3-L","4-H"
5584,8.4,6.8,"1-H","2-H","3-M","4-L"
5585,8.4,6.8,"1-H","2-H","3-M","4-M"
5586,8.4,6.8,"1-H","2-H","3-M","4-H"
5587,8.4,6.8,"1-H","2-H","3-H","4-L"
5588,8.4,6.8,"1-H","2-H","3-H","4-M"
5589,8.4,6.8,"1-H","2-H","3-H","4-H"
5590,8.4,7.2,"1-L","2-L","3-L","4-L"
5591,8.4,7.2,"1-L","2-L","3-L","4-M"
5592,8.4,7.2,"1-L","2-L","3-L","4-H"
5593,8.4,7.2,"1-L","2-L","3-M","4-L"
5594,8.4,7.2,"1-L","2-L","3-M","4-M"
5595,8.4,7.2,"1-L","2-L","3-M","4-H"
5596,8.4,7.2,"1-L","2-L","3-H","4-L"
5597,8.4,7.2,"1-L","2-L","3-H","4-M"
5598,8.4,7.2,"1-L","2-L","3-H","4-H"
5599,8.4,7.2,"1-L","2-M","3-L","4-L"
5600,8.4,7.2,"1-L","2-M","3-L","4-M"
5601,8.4,7.2,"1-L","2-M","3-L","4-H"
5602,8.4,7.2,"1-L","2-M","3-M","4-L"
5603,8.4,7.2,"1-L","2-M","3-M","4-M"
5604,8.4,7.2,"1-L","2-M","3-M","4-H"
5605,8.4,7.2,"1-L","2-M","3-H","4-L"
5606,8.4,7.2,"1-L","2-M","3-H","4-M"
5607,8.4,7.2,"1-L","2-M","3-H","4-H"
5608,8.4,7.2,"1-L","2-H","3-L","4-L"
5609,8.4,7.2,"1-L","2-H","3-L","4-M"
5610,8.4,7.2,"1-L","2-H","3-L","4-H"
5611,8.4,7.2,"1-L","2-H","3-M","4-L"
5612,8.4,7.2,"1-L","2-H","3-M","4-M"
5613,8.4,7.2,"1-L","2-H","3-M","4-H"
5614,8.4,7.2,"1-L","2-H","3-H","4-L"
5615,8.4,7.2,"1-L","2-H","3-H","4-M"
5616,8.4,7.2,"1-L","2-H","3-H","4-H"
5617,8.4,7.2,"1-M","2-L","3-L","4-L"
5618,8.4,7.2,"1-M","2-L","3-L","4-M"
5619,8.4,7.2,"1-M","2-L","3-L","4-H"
5620,8.4,7.2,"1-M","2-L","3-M","4-L"
5621,8.4,7.2,"1-M","2-L","3-M","4-M"
5622,8.4,7.2,"1-M","2-L","3-M","4-H"
5623,8.4,7.2,"1-M","2-L","3-H","4-L"
5624,8.4,7.2,"1-M","2-L","3-H","4-M"
5625,8.4,7.2,"1-M","2-L","3-H","4-H"
5626,8.4,7.2,"1-M","2-M","3-L","4-L"
5627,8.4,7.2,"1-M","2-M","3-L","4-M"
5628,8.4,7.2,"1-M","2-M","3-L","4-H"
5629,8.4,7.2,"1-M","2-M","3-M","4-L"
5630,8.4,7.2,"1-M","2-M","3-M","4-M"
5631,8.4,7.2,"1-M","2-M","3-M","4-H"
5632,8.4,7.2,"1-M","2-M","3-H","4-L"
5633,8.4,7.2,"1-M","2-M","3-H","4-M"
5634,8.4,7.2,"1-M","2-M","3-H","4-H"
5635,8.4,7.2,"1-M","2-H","3-L","4-L"
5636,8.4,7.2,"1-M","2-H","3-L","4-M"
5637,8.4,7.2,"1-M","2-H","3-L","4-H"
5638,8.4,7.2,"1-M","2-H","3-M","4-L"
5639,8.4,7.2,"1-M","2-H","3-M","4-M"
5640,8.4,7.2,"1-M","2-H","3-M","4-H"
5641,8.4,7.2,"1-M","2-H","3-H","4-L"
5642,8.4,7.2,"1-M","2-H","3-H","4-M"
5643,8.4,7.2,"1-M","2-H","3-H","4-H"
5644,8.4,7.2,"1-H","2-L","3-L","4-L"
5645,8.4,7.2,"1-H","2-L","3-L","4-M"
5646,8.4,7.2,"1-H","2-L","3-L","4-H"
5647,8.4,7.2,"1-H","2-L","3-M","4-L"
5648,8.4,7.2,"1-H","2-L","3-M","4-M"
5649,8.4,7.2,"1-H","2-L","3-M","4-H"
5650,8.4,7.2,"1-H","2-L","3-H","4-L"
5651,8.4,7.2,"1-H","2-L","3-H","4-M"
5652,8.4,7.2,"1-H","2-L","3-H","4-H"
5653,8.4,7.2,"1-H","2-M","3-L","4-L"
5654,8.4,7.2,"1-H","2-M","3-L","4-M"
5655,8.4,7.2,"1-H","2-M","3-L","4-H"
5656,8.4,7.2,"1-H","2-M","3-M","4-L"
5657,8.4,7.2,"1-H","2-M","3-M","4-M"
5658,8.4,7.2,"1-H","2-M","3-M","4-H"
5659,8.4,7.2,"1-H","2-M","3-H","4-L"
5660,8.4,7.2,"1-H","2-M","3-H","4-M"
5661,8.4,7.2,"1-H","2-M","3-H","4-H"
5662,8.4,7.2,"1-H","2-H","3-L","4-L"
5663,8.4,7.2,"1-H","2-H","3-L","4-M"
5664,8.4,7.2,"1-H","2-H","3-L","4-H"
5665,8.4,7.2,"1-H","2-H","3-M","4-L"
5666,8.4,7.2,"1-H","2-H","3-M","4-M"
5667,8.4,7.2,"1-H","2-H","3-M","4-H"
5668,8.4,7.2,"1-H","2-H","3-H","4-L"
5669,8.4,7.2,"1-H","2-H","3-H","4-M"
5670,8.4,7.2,"1-H","2-H","3-H","4-H"
5671,8.4,7.6,"1-L","2-L","3-L","4-L"
5672,8.4,7.6,"1-L","2-L","3-L","4-M"
5673,8.4,7.6,"1-L","2-L","3-L","4-H"
5674,8.4,7.6,"1-L","2-L","3-M","4-L"
5675,8.4,7.6,"1-L","2-L","3-M","4-M"
5676,8.4,7.6,"1-L","2-L","3-M","4-H"
5677,8.4,7.6,"1-L","2-L","3-H","4-L"
5678,8.4,7.6,"1-L","2-L","3-H","4-M"
5679,8.4,7.6,"1-L","2-L","3-H","4-H"
5680,8.4,7.6,"1-L","2-M","3-L","4-L"
5681,8.4,7.6,"1-L","2-M","3-L","4-M"
5682,8.4,7.6,"1-L","2-M","3-L","4-H"
5683,8.4,7.6,"1-L","2-M","3-M","4-L"
5684,8.4,7.6,"1-L","2-M","3-M","4-M"
5685,8.4,7.6,"1-L","2-M","3-M","4-H"
5686,8.4,7.6,"1-L","2-M","3-H","4-L"
5687,8.4,7.6,"1-L","2-M","3-H","4-M"
5688,8.4,7.6,"1-L","2-M","3-H","4-H"
5689,8.4,7.6,"1-L","2-H","3-L","4-L"
5690,8.4,7.6,"1-L","2-H","3-L","4-M"
5691,8.4,7.6,"1-L","2-H","3-L","4-H"
5692,8.4,7.6,"1-L","2-H","3-M","4-L"
5693,8.4,7.6,"1-L","2-H","3-M","4-M"
5694,8.4,7.6,"1-L","2-H","3-M","4-H"
5695,8.4,7.6,"1-L","2-H","3-H","4-L"
5696,8.4,7.6,"1-L","2-H","3-H","4-M"
5697,8.4,7.6,"1-L","2-H","3-H","4-H"
5698,8.4,7.6,"1-M","2-L","3-L","4-L"
5699,8.4,7.6,"1-M","2-L","3-L","4-M"
5700,8.4,7.6,"1-M","2-L","3-L","4-H"
5701,8.4,7.6,"1-M","2-L","3-M","4-L"
5702,8.4,7.6,"1-M","2-L","3-M","4-M"
5703,8.4,7.6,"1-M","2-L","3-M","4-H"
5704,8.4,7.6,"1-M","2-L","3-H","4-L"
5705,8.4,7.6,"1-M","2-L","3-H","4-M"
5706,8.4,7.6,"1-M","2-L","3-H","4-H"
5707,8.4,7.6,"1-M","2-M","3-L","4-L"
5708,8.4,7.6,"1-M","2-M","3-L","4-M"
5709,8.4,7.6,"1-M","2-M","3-L","4-H"
5710,8.4,7.6,"1-M","2-M","3-M","4-L"
5711,8.4,7.6,"1-M","2-M","3-M","4-M"
5712,8.4,7.6,"1-M","2-M","3-M","4-H"
5713,8.4,7.6,"1-M","2-M","3-H","4-L"
5714,8.4,7.6,"1-M","2-M","3-H","4-M"
5715,8.4,7.6,"1-M","2-M","3-H","4-H"
5716,8.4,7.6,"1-M","2-H","3-L","4-L"
5717,8.4,7.6,"1-M","2-H","3-L","4-M"
5718,8.4,7.6,"1-M","2-H","3-L","4-H"
5719,8.4,7.6,"1-M","2-H","3-M","4-L"
5720,8.4,7.6,"1-M","2-H","3-M","4-M"
5721,8.4,7.6,"1-M","2-H","3-M","4-H"
5722,8.4,7.6,"1-M","2-H","3-H","4-L"
5723,8.4,7.6,"1-M","2-H","3-H","4-M"
5724,8.4,7.6,"1-M","2-H","3-H","4-H"
5725,8.4,7.6,"1-H","2-L","3-L","4-L"
5726,8.4,7.6,"1-H","2-L","3-L","4-M"
5727,8.4,7.6,"1-H","2-L","3-L","4-H"
5728,8.4,7.6,"1-H","2-L","3-M","4-L"
5729,8.4,7.6,"1-H","2-L","3-M","4-M"
5730,8.4,7.6,"1-H","2-L","3-M","4-H"
5731,8.4,7.6,"1-H","2-L","3-H","4-L"
5732,8.4,7.6,"1-H","2-L","3-H","4-M"
5733,8.4,7.6,"1-H","2-L","3-H","4-H"
5734,8.4,7.6,"1-H","2-M","3-L","4-L"
5735,8.4,7.6,"1-H","2-M","3-L","4-M"
5736,8.4,7.6,"1-H","2-M","3-L","4-H"
5737,8.4,7.6,"1-H","2-M","3-M","4-L"
5738,8.4,7.6,"1-H","2-M","3-M","4-M"
5739,8.4,7.6,"1-H","2-M","3-M","4-H"
5740,8.4,7.6,"1-H","2-M","3-H","4-L"
5741,8.4,7.6,"1-H","2-M","3-H","4-M"
5742,8.4,7.6,"1-H","2-M","3-H","4-H"
5743,8.4,7.6,"1-H","2-H","3-L","4-L"
5744,8.4,7.6,"1-H","2-H","3-L","4-M"
5745,8.4,7.6,"1-H","2-H","3-L","4-H"
5746,8.4,7.6,"1-H","2-H","3-M","4-L"
5747,8.4,7.6,"1-H","2-H","3-M","4-M"
5748,8.4,7.6,"1-H","2-H","3-M","4-H"
5749,8.4,7.6,"1-H","2-H","3-H","4-L"
5750,8.4,7.6,"1-H","2-H","3-H","4-M"
5751,8.4,7.6,"1-H","2-H","3-H","4-H"
5752,8.4,8,"1-L","2-L","3-L","4-L"
5753,8.4,8,"1-L","2-L","3-L","4-M"
5754,8.4,8,"1-L","2-L","3-L","4-H"
5755,8.4,8,"1-L","2-L","3-M","4-L"
